1734007486,-72,F6:8C:F2:D3:EA:E7
1734007486,-75,F6:8C:F2:D3:EA:E7
1734007486,-78,F6:8C:F2:D3:EA:E7
1734007486,-78,F6:8C:F2:D3:EA:E7
1734007487,-74,F6:8C:F2:D3:EA:E7
1734007487,-79,F6:8C:F2:D3:EA:E7
1734007487,-78,F6:8C:F2:D3:EA:E7
1734007487,-74,F6:8C:F2:D3:EA:E7
1734007487,-74,F6:8C:F2:D3:EA:E7
1734007487,-78,F6:8C:F2:D3:EA:E7
1734007487,-74,F6:8C:F2:D3:EA:E7
1734007487,-74,F6:8C:F2:D3:EA:E7
1734007487,-77,F6:8C:F2:D3:EA:E7
1734007487,-73,F6:8C:F2:D3:EA:E7
1734007487,-75,F6:8C:F2:D3:EA:E7
1734007487,-71,F6:8C:F2:D3:EA:E7
1734007487,-71,F6:8C:F2:D3:EA:E7
1734007488,-72,F6:8C:F2:D3:EA:E7
1734007488,-73,F6:8C:F2:D3:EA:E7
1734007488,-75,F6:8C:F2:D3:EA:E7
1734007488,-75,F6:8C:F2:D3:EA:E7
1734007488,-71,F6:8C:F2:D3:EA:E7
1734007488,-71,F6:8C:F2:D3:EA:E7
1734007488,-72,F6:8C:F2:D3:EA:E7
1734007488,-75,F6:8C:F2:D3:EA:E7
1734007488,-68,F6:8C:F2:D3:EA:E7
1734007488,-68,F6:8C:F2:D3:EA:E7
1734007488,-69,F6:8C:F2:D3:EA:E7
1734007488,-84,F6:8C:F2:D3:EA:E7
1734007488,-83,F6:8C:F2:D3:EA:E7
1734007488,-72,F6:8C:F2:D3:EA:E7
1734007488,-73,F6:8C:F2:D3:EA:E7
1734007488,-74,F6:8C:F2:D3:EA:E7
1734007489,-78,F6:8C:F2:D3:EA:E7
1734007489,-77,F6:8C:F2:D3:EA:E7
1734007489,-76,F6:8C:F2:D3:EA:E7
1734007489,-74,F6:8C:F2:D3:EA:E7
1734007489,-73,F6:8C:F2:D3:EA:E7
1734007489,-71,F6:8C:F2:D3:EA:E7
1734007489,-76,F6:8C:F2:D3:EA:E7
1734007489,-73,F6:8C:F2:D3:EA:E7
1734007489,-73,F6:8C:F2:D3:EA:E7
1734007489,-80,F6:8C:F2:D3:EA:E7
1734007489,-82,F6:8C:F2:D3:EA:E7
1734007489,-75,F6:8C:F2:D3:EA:E7
1734007489,-73,F6:8C:F2:D3:EA:E7
1734007489,-81,F6:8C:F2:D3:EA:E7
1734007490,-75,F6:8C:F2:D3:EA:E7
1734007490,-74,F6:8C:F2:D3:EA:E7
1734007490,-81,F6:8C:F2:D3:EA:E7
1734007490,-80,F6:8C:F2:D3:EA:E7
1734007490,-76,F6:8C:F2:D3:EA:E7
1734007490,-74,F6:8C:F2:D3:EA:E7
1734007490,-77,F6:8C:F2:D3:EA:E7
1734007490,-81,F6:8C:F2:D3:EA:E7
1734007490,-80,F6:8C:F2:D3:EA:E7
1734007490,-83,F6:8C:F2:D3:EA:E7
1734007490,-80,F6:8C:F2:D3:EA:E7
1734007490,-78,F6:8C:F2:D3:EA:E7
1734007490,-76,F6:8C:F2:D3:EA:E7
1734007490,-81,F6:8C:F2:D3:EA:E7
1734007491,-76,F6:8C:F2:D3:EA:E7
1734007491,-74,F6:8C:F2:D3:EA:E7
1734007491,-79,F6:8C:F2:D3:EA:E7
1734007491,-79,F6:8C:F2:D3:EA:E7
1734007491,-75,F6:8C:F2:D3:EA:E7
1734007491,-79,F6:8C:F2:D3:EA:E7
1734007491,-75,F6:8C:F2:D3:EA:E7
1734007491,-79,F6:8C:F2:D3:EA:E7
1734007491,-75,F6:8C:F2:D3:EA:E7
1734007491,-79,F6:8C:F2:D3:EA:E7
1734007491,-76,F6:8C:F2:D3:EA:E7
1734007491,-74,F6:8C:F2:D3:EA:E7
1734007492,-73,F6:8C:F2:D3:EA:E7
1734007492,-75,F6:8C:F2:D3:EA:E7
1734007492,-69,F6:8C:F2:D3:EA:E7
1734007492,-71,F6:8C:F2:D3:EA:E7
1734007492,-79,F6:8C:F2:D3:EA:E7
1734007492,-80,F6:8C:F2:D3:EA:E7
1734007492,-81,F6:8C:F2:D3:EA:E7
1734007492,-81,F6:8C:F2:D3:EA:E7
1734007492,-82,F6:8C:F2:D3:EA:E7
1734007492,-83,F6:8C:F2:D3:EA:E7
1734007492,-82,F6:8C:F2:D3:EA:E7
1734007492,-76,F6:8C:F2:D3:EA:E7
1734007492,-77,F6:8C:F2:D3:EA:E7
1734007493,-87,F6:8C:F2:D3:EA:E7
1734007493,-80,F6:8C:F2:D3:EA:E7
1734007493,-79,F6:8C:F2:D3:EA:E7
1734007493,-86,F6:8C:F2:D3:EA:E7
1734007493,-77,F6:8C:F2:D3:EA:E7
1734007493,-79,F6:8C:F2:D3:EA:E7
1734007493,-75,F6:8C:F2:D3:EA:E7
1734007493,-76,F6:8C:F2:D3:EA:E7
1734007493,-80,F6:8C:F2:D3:EA:E7
1734007494,-76,F6:8C:F2:D3:EA:E7
1734007494,-79,F6:8C:F2:D3:EA:E7
1734007494,-80,F6:8C:F2:D3:EA:E7
1734007494,-82,F6:8C:F2:D3:EA:E7
1734007494,-79,F6:8C:F2:D3:EA:E7
1734007494,-84,F6:8C:F2:D3:EA:E7
1734007494,-83,F6:8C:F2:D3:EA:E7
1734007494,-76,F6:8C:F2:D3:EA:E7
1734007495,-87,F6:8C:F2:D3:EA:E7
1734007495,-83,F6:8C:F2:D3:EA:E7
1734007495,-82,F6:8C:F2:D3:EA:E7
1734007495,-80,F6:8C:F2:D3:EA:E7
1734007495,-80,F6:8C:F2:D3:EA:E7
1734007495,-82,F6:8C:F2:D3:EA:E7
1734007495,-82,F6:8C:F2:D3:EA:E7
1734007495,-86,F6:8C:F2:D3:EA:E7
1734007495,-75,F6:8C:F2:D3:EA:E7
1734007495,-78,F6:8C:F2:D3:EA:E7
1734007495,-77,F6:8C:F2:D3:EA:E7
1734007495,-77,F6:8C:F2:D3:EA:E7
1734007496,-81,F6:8C:F2:D3:EA:E7
1734007496,-72,F6:8C:F2:D3:EA:E7
1734007496,-76,F6:8C:F2:D3:EA:E7
1734007496,-78,F6:8C:F2:D3:EA:E7
1734007496,-79,F6:8C:F2:D3:EA:E7
1734007496,-77,F6:8C:F2:D3:EA:E7
1734007496,-76,F6:8C:F2:D3:EA:E7
1734007496,-79,F6:8C:F2:D3:EA:E7
1734007496,-80,F6:8C:F2:D3:EA:E7
1734007496,-78,F6:8C:F2:D3:EA:E7
1734007496,-78,F6:8C:F2:D3:EA:E7
1734007496,-79,F6:8C:F2:D3:EA:E7
1734007496,-79,F6:8C:F2:D3:EA:E7
1734007497,-75,F6:8C:F2:D3:EA:E7
1734007497,-85,F6:8C:F2:D3:EA:E7
1734007497,-79,F6:8C:F2:D3:EA:E7
1734007497,-79,F6:8C:F2:D3:EA:E7
1734007497,-79,F6:8C:F2:D3:EA:E7
1734007497,-79,F6:8C:F2:D3:EA:E7
1734007497,-79,F6:8C:F2:D3:EA:E7
1734007497,-76,F6:8C:F2:D3:EA:E7
1734007497,-77,F6:8C:F2:D3:EA:E7
1734007497,-70,F6:8C:F2:D3:EA:E7
1734007497,-73,F6:8C:F2:D3:EA:E7
1734007497,-71,F6:8C:F2:D3:EA:E7
1734007498,-75,F6:8C:F2:D3:EA:E7
1734007498,-74,F6:8C:F2:D3:EA:E7
1734007498,-81,F6:8C:F2:D3:EA:E7
1734007498,-74,F6:8C:F2:D3:EA:E7
1734007498,-75,F6:8C:F2:D3:EA:E7
1734007498,-76,F6:8C:F2:D3:EA:E7
1734007498,-69,F6:8C:F2:D3:EA:E7
1734007498,-77,F6:8C:F2:D3:EA:E7
1734007498,-81,F6:8C:F2:D3:EA:E7
1734007498,-85,F6:8C:F2:D3:EA:E7
1734007498,-71,F6:8C:F2:D3:EA:E7
1734007498,-79,F6:8C:F2:D3:EA:E7
1734007498,-81,F6:8C:F2:D3:EA:E7
1734007498,-90,F6:8C:F2:D3:EA:E7
1734007499,-70,F6:8C:F2:D3:EA:E7
1734007499,-72,F6:8C:F2:D3:EA:E7
1734007499,-76,F6:8C:F2:D3:EA:E7
1734007499,-79,F6:8C:F2:D3:EA:E7
1734007499,-83,F6:8C:F2:D3:EA:E7
1734007499,-73,F6:8C:F2:D3:EA:E7
1734007499,-77,F6:8C:F2:D3:EA:E7
1734007499,-70,F6:8C:F2:D3:EA:E7
1734007499,-73,F6:8C:F2:D3:EA:E7
1734007499,-72,F6:8C:F2:D3:EA:E7
1734007499,-83,F6:8C:F2:D3:EA:E7
1734007500,-70,F6:8C:F2:D3:EA:E7
1734007500,-74,F6:8C:F2:D3:EA:E7
1734007500,-75,F6:8C:F2:D3:EA:E7
1734007500,-81,F6:8C:F2:D3:EA:E7
1734007500,-84,F6:8C:F2:D3:EA:E7
1734007500,-70,F6:8C:F2:D3:EA:E7
1734007500,-75,F6:8C:F2:D3:EA:E7
1734007500,-73,F6:8C:F2:D3:EA:E7
1734007500,-80,F6:8C:F2:D3:EA:E7
1734007500,-75,F6:8C:F2:D3:EA:E7
1734007500,-81,F6:8C:F2:D3:EA:E7
1734007500,-82,F6:8C:F2:D3:EA:E7
1734007500,-69,F6:8C:F2:D3:EA:E7
1734007501,-76,F6:8C:F2:D3:EA:E7
1734007501,-82,F6:8C:F2:D3:EA:E7
1734007501,-69,F6:8C:F2:D3:EA:E7
1734007501,-76,F6:8C:F2:D3:EA:E7
1734007501,-82,F6:8C:F2:D3:EA:E7
1734007501,-82,F6:8C:F2:D3:EA:E7
1734007501,-69,F6:8C:F2:D3:EA:E7
1734007501,-84,F6:8C:F2:D3:EA:E7
1734007501,-67,F6:8C:F2:D3:EA:E7
1734007501,-63,F6:8C:F2:D3:EA:E7
1734007501,-69,F6:8C:F2:D3:EA:E7
1734007501,-71,F6:8C:F2:D3:EA:E7
1734007502,-81,F6:8C:F2:D3:EA:E7
1734007502,-71,F6:8C:F2:D3:EA:E7
1734007502,-66,F6:8C:F2:D3:EA:E7
1734007502,-71,F6:8C:F2:D3:EA:E7
1734007502,-85,F6:8C:F2:D3:EA:E7
1734007502,-73,F6:8C:F2:D3:EA:E7
1734007502,-76,F6:8C:F2:D3:EA:E7
1734007502,-75,F6:8C:F2:D3:EA:E7
1734007502,-85,F6:8C:F2:D3:EA:E7
1734007502,-87,F6:8C:F2:D3:EA:E7
1734007502,-72,F6:8C:F2:D3:EA:E7
1734007502,-77,F6:8C:F2:D3:EA:E7
1734007502,-72,F6:8C:F2:D3:EA:E7
1734007502,-84,F6:8C:F2:D3:EA:E7
1734007503,-67,F6:8C:F2:D3:EA:E7
1734007503,-66,F6:8C:F2:D3:EA:E7
1734007503,-86,F6:8C:F2:D3:EA:E7
1734007503,-71,F6:8C:F2:D3:EA:E7
1734007503,-77,F6:8C:F2:D3:EA:E7
1734007503,-76,F6:8C:F2:D3:EA:E7
1734007503,-88,F6:8C:F2:D3:EA:E7
1734007503,-72,F6:8C:F2:D3:EA:E7
1734007503,-73,F6:8C:F2:D3:EA:E7
1734007503,-89,F6:8C:F2:D3:EA:E7
1734007503,-73,F6:8C:F2:D3:EA:E7
1734007503,-73,F6:8C:F2:D3:EA:E7
1734007504,-89,F6:8C:F2:D3:EA:E7
1734007504,-79,F6:8C:F2:D3:EA:E7
1734007504,-73,F6:8C:F2:D3:EA:E7
1734007504,-83,F6:8C:F2:D3:EA:E7
1734007504,-75,F6:8C:F2:D3:EA:E7
1734007505,-83,F6:8C:F2:D3:EA:E7
1734007505,-78,F6:8C:F2:D3:EA:E7
1734007505,-73,F6:8C:F2:D3:EA:E7
1734007505,-77,F6:8C:F2:D3:EA:E7
1734007505,-73,F6:8C:F2:D3:EA:E7
1734007505,-79,F6:8C:F2:D3:EA:E7
1734007505,-83,F6:8C:F2:D3:EA:E7
1734007505,-75,F6:8C:F2:D3:EA:E7
1734007506,-81,F6:8C:F2:D3:EA:E7
1734007506,-81,F6:8C:F2:D3:EA:E7
1734007506,-75,F6:8C:F2:D3:EA:E7
1734007506,-75,F6:8C:F2:D3:EA:E7
1734007506,-80,F6:8C:F2:D3:EA:E7
1734007506,-85,F6:8C:F2:D3:EA:E7
1734007506,-75,F6:8C:F2:D3:EA:E7
1734007506,-77,F6:8C:F2:D3:EA:E7
1734007506,-82,F6:8C:F2:D3:EA:E7
1734007506,-83,F6:8C:F2:D3:EA:E7
1734007506,-84,F6:8C:F2:D3:EA:E7
1734007506,-85,F6:8C:F2:D3:EA:E7
1734007506,-75,F6:8C:F2:D3:EA:E7
1734007507,-81,F6:8C:F2:D3:EA:E7
1734007507,-83,F6:8C:F2:D3:EA:E7
1734007507,-72,F6:8C:F2:D3:EA:E7
1734007507,-72,F6:8C:F2:D3:EA:E7
1734007507,-78,F6:8C:F2:D3:EA:E7
1734007507,-78,F6:8C:F2:D3:EA:E7
1734007507,-83,F6:8C:F2:D3:EA:E7
1734007507,-83,F6:8C:F2:D3:EA:E7
1734007507,-72,F6:8C:F2:D3:EA:E7
1734007507,-79,F6:8C:F2:D3:EA:E7
1734007507,-82,F6:8C:F2:D3:EA:E7
1734007507,-72,F6:8C:F2:D3:EA:E7
1734007507,-77,F6:8C:F2:D3:EA:E7
1734007507,-78,F6:8C:F2:D3:EA:E7
1734007507,-83,F6:8C:F2:D3:EA:E7
1734007508,-81,F6:8C:F2:D3:EA:E7
1734007508,-71,F6:8C:F2:D3:EA:E7
1734007508,-71,F6:8C:F2:D3:EA:E7
1734007508,-76,F6:8C:F2:D3:EA:E7
1734007508,-76,F6:8C:F2:D3:EA:E7
1734007508,-84,F6:8C:F2:D3:EA:E7
1734007508,-85,F6:8C:F2:D3:EA:E7
1734007508,-72,F6:8C:F2:D3:EA:E7
1734007508,-83,F6:8C:F2:D3:EA:E7
1734007508,-85,F6:8C:F2:D3:EA:E7
1734007508,-71,F6:8C:F2:D3:EA:E7
1734007508,-71,F6:8C:F2:D3:EA:E7
1734007508,-78,F6:8C:F2:D3:EA:E7
1734007508,-81,F6:8C:F2:D3:EA:E7
1734007508,-82,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007509,-80,F6:8C:F2:D3:EA:E7
1734007509,-78,F6:8C:F2:D3:EA:E7
1734007509,-82,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007509,-79,F6:8C:F2:D3:EA:E7
1734007509,-78,F6:8C:F2:D3:EA:E7
1734007509,-83,F6:8C:F2:D3:EA:E7
1734007509,-83,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007509,-78,F6:8C:F2:D3:EA:E7
1734007509,-82,F6:8C:F2:D3:EA:E7
1734007509,-83,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007509,-72,F6:8C:F2:D3:EA:E7
1734007510,-81,F6:8C:F2:D3:EA:E7
1734007510,-72,F6:8C:F2:D3:EA:E7
1734007510,-77,F6:8C:F2:D3:EA:E7
1734007510,-83,F6:8C:F2:D3:EA:E7
1734007510,-72,F6:8C:F2:D3:EA:E7
1734007510,-77,F6:8C:F2:D3:EA:E7
1734007510,-84,F6:8C:F2:D3:EA:E7
1734007510,-83,F6:8C:F2:D3:EA:E7
1734007510,-71,F6:8C:F2:D3:EA:E7
1734007510,-72,F6:8C:F2:D3:EA:E7
1734007511,-87,F6:8C:F2:D3:EA:E7
1734007511,-73,F6:8C:F2:D3:EA:E7
1734007511,-73,F6:8C:F2:D3:EA:E7
1734007511,-80,F6:8C:F2:D3:EA:E7
1734007511,-79,F6:8C:F2:D3:EA:E7
1734007511,-85,F6:8C:F2:D3:EA:E7
1734007511,-74,F6:8C:F2:D3:EA:E7
1734007511,-73,F6:8C:F2:D3:EA:E7
1734007511,-80,F6:8C:F2:D3:EA:E7
1734007511,-86,F6:8C:F2:D3:EA:E7
1734007511,-88,F6:8C:F2:D3:EA:E7
1734007511,-73,F6:8C:F2:D3:EA:E7
1734007511,-80,F6:8C:F2:D3:EA:E7
1734007511,-85,F6:8C:F2:D3:EA:E7
1734007511,-84,F6:8C:F2:D3:EA:E7
1734007512,-74,F6:8C:F2:D3:EA:E7
1734007512,-74,F6:8C:F2:D3:EA:E7
1734007512,-78,F6:8C:F2:D3:EA:E7
1734007512,-84,F6:8C:F2:D3:EA:E7
1734007512,-83,F6:8C:F2:D3:EA:E7
1734007512,-73,F6:8C:F2:D3:EA:E7
1734007512,-82,F6:8C:F2:D3:EA:E7
1734007512,-84,F6:8C:F2:D3:EA:E7
1734007512,-73,F6:8C:F2:D3:EA:E7
1734007512,-73,F6:8C:F2:D3:EA:E7
1734007513,-79,F6:8C:F2:D3:EA:E7
1734007513,-79,F6:8C:F2:D3:EA:E7
1734007513,-85,F6:8C:F2:D3:EA:E7
1734007513,-85,F6:8C:F2:D3:EA:E7
1734007513,-73,F6:8C:F2:D3:EA:E7
1734007513,-79,F6:8C:F2:D3:EA:E7
1734007513,-79,F6:8C:F2:D3:EA:E7
1734007513,-73,F6:8C:F2:D3:EA:E7
1734007513,-73,F6:8C:F2:D3:EA:E7
1734007513,-80,F6:8C:F2:D3:EA:E7
1734007513,-84,F6:8C:F2:D3:EA:E7
1734007513,-73,F6:8C:F2:D3:EA:E7
1734007513,-80,F6:8C:F2:D3:EA:E7
1734007513,-81,F6:8C:F2:D3:EA:E7
1734007514,-84,F6:8C:F2:D3:EA:E7
1734007514,-74,F6:8C:F2:D3:EA:E7
1734007514,-79,F6:8C:F2:D3:EA:E7
1734007514,-80,F6:8C:F2:D3:EA:E7
1734007514,-85,F6:8C:F2:D3:EA:E7
1734007514,-74,F6:8C:F2:D3:EA:E7
1734007514,-74,F6:8C:F2:D3:EA:E7
1734007514,-81,F6:8C:F2:D3:EA:E7
1734007514,-84,F6:8C:F2:D3:EA:E7
1734007514,-79,F6:8C:F2:D3:EA:E7
1734007514,-73,F6:8C:F2:D3:EA:E7
1734007514,-85,F6:8C:F2:D3:EA:E7
1734007514,-73,F6:8C:F2:D3:EA:E7
1734007515,-80,F6:8C:F2:D3:EA:E7
1734007515,-86,F6:8C:F2:D3:EA:E7
1734007515,-73,F6:8C:F2:D3:EA:E7
1734007515,-73,F6:8C:F2:D3:EA:E7
1734007515,-80,F6:8C:F2:D3:EA:E7
